SupplierID,PurchaseOrderID,TransactionAmount,IsFinalized,SupplierName,SupplierCategoryID,PersonID,Goods_Category
4,1696.0,536077008.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1697.0,236832260.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1698.0,537944976.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1699.0,237349098.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1700.0,538928640.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1701.0,238300430.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1702.0,540115992.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1703.0,238420778.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1704.0,760104.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1705.0,563040.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1706.0,540900936.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1707.0,239626346.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1708.0,541099656.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1709.0,239957838.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1710.0,541238760.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1711.0,240940962.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1712.0,541887084.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1713.0,240768406.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1714.0,543335256.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1715.0,240913803.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1716.0,1450656.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1717.0,563040.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1718.0,546450192.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1719.0,241367878.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1720.0,547769196.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1721.0,241720650.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1722.0,549033552.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1723.0,241824232.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1724.0,549634680.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1725.0,241592680.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1726.0,549808560.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1727.0,242163255.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1728.0,139104.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1729.0,39330.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1730.0,549426024.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1731.0,242694957.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1732.0,551572200.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1733.0,242815266.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1734.0,554182884.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1735.0,244364328.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1736.0,554398992.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1737.0,244900170.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1738.0,554960376.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1739.0,245958022.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1740.0,1371168.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1741.0,227700.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1742.0,556470648.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1743.0,246008570.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1744.0,556579944.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1745.0,246609410.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1746.0,557121456.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1747.0,246594175.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1748.0,558415620.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1749.0,247857163.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1750.0,559145916.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1751.0,248295258.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1752.0,173880.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1753.0,560298492.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1754.0,248033404.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1755.0,562094424.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1756.0,248037832.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1757.0,563512788.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1758.0,248575993.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1759.0,563905260.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1760.0,248376236.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1761.0,564705108.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1762.0,248592636.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1763.0,173880.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1764.0,565758324.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1765.0,248274806.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1766.0,567335664.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1767.0,248295963.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1768.0,567765396.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1769.0,248534384.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1770.0,568771416.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1771.0,249374390.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1772.0,568826064.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1773.0,249142842.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1774.0,789911.9999999999,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1775.0,876355.2000000002,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1776.0,570455568.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1777.0,250822893.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1778.0,570984660.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1779.0,251913330.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1780.0,571943484.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1781.0,251965616.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1782.0,572619132.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1783.0,251813556.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1784.0,572509836.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1785.0,251740980.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1786.0,782460.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1787.0,861120.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1788.0,573871068.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1789.0,253216519.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1790.0,574559136.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1791.0,253612137.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1792.0,575105616.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1793.0,253811145.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1794.0,574693272.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1795.0,253871632.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1796.0,575085744.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1797.0,254286957.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1798.0,596160.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1799.0,559936.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1800.0,576397296.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1801.0,255555867.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1802.0,577450512.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1803.0,255498361.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1804.0,578220552.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1805.0,256383576.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1806.0,578210616.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1807.0,256447000.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1808.0,579864960.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1809.0,256888202.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1810.0,208656.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1811.0,782460.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1812.0,579517200.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1813.0,259300746.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1814.0,580590288.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1815.0,259179649.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1816.0,580083552.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1817.0,259125084.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1818.0,582279408.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1819.0,258909433.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1820.0,582336540.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1821.0,259360484.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
1,1822.0,790020.0,1.0,A Datum Corporation,2,21,Novelty Goods Supplier
4,1823.0,1227096.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
1,1824.0,1354320.0,1.0,A Datum Corporation,2,21,Novelty Goods Supplier
1,1825.0,2708640.0,1.0,A Datum Corporation,2,21,Novelty Goods Supplier
4,1826.0,583670448.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1827.0,258908893.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
1,1828.0,1670328.0,1.0,A Datum Corporation,2,21,Novelty Goods Supplier
4,1829.0,584497620.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1830.0,259683116.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
1,1831.0,3385800.0,1.0,A Datum Corporation,2,21,Novelty Goods Supplier
4,1832.0,587436192.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1833.0,259740662.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1834.0,588283236.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1835.0,259933460.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1836.0,590901372.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1837.0,260763696.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1838.0,1351296.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1839.0,157320.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1840.0,592416612.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1841.0,260837017.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1842.0,592878636.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1843.0,261097257.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1844.0,593395308.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1845.0,261285710.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1846.0,593782812.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1847.0,262008428.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1848.0,593598996.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1849.0,263282184.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1850.0,772524.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1851.0,595534032.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1852.0,262980997.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1853.0,595561356.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1854.0,262847772.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1855.0,596597184.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1856.0,262686603.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1857.0,598246560.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1858.0,263295140.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1859.0,599046408.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1860.0,264348648.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1861.0,1117800.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1862.0,351900.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1863.0,600574068.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1864.0,265234028.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1865.0,602367516.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1866.0,265563198.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1867.0,602871768.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1868.0,265331649.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1869.0,603371052.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1870.0,265163688.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1871.0,604615536.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1872.0,265379382.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1873.0,938952.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1874.0,189115.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1875.0,605912184.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1876.0,265330738.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1877.0,606274848.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1878.0,265099186.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1879.0,606801456.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1880.0,265258825.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1881.0,607395132.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1882.0,265358642.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1883.0,607819896.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1884.0,265286066.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1885.0,312984.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1886.0,110455.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1887.0,608070780.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1888.0,264934911.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1889.0,608222304.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1890.0,265384476.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1891.0,607795056.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1892.0,265184719.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1893.0,608028552.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1894.0,266644526.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1895.0,609327684.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1896.0,267066928.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1897.0,183816.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1898.0,492660.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1899.0,608686812.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1900.0,267382605.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1901.0,609032088.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1902.0,267784473.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1903.0,609623280.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1904.0,267809396.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1905.0,610408224.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1906.0,267577848.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1907.0,610815600.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1908.0,267979716.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1909.0,720360.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1910.0,703800.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1911.0,611530992.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1912.0,268413465.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1913.0,611714808.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1914.0,268874330.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1915.0,612849996.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1916.0,269227760.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1917.0,613841112.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1918.0,269823258.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1919.0,614213712.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1920.0,270754012.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1921.0,104328.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1922.0,616076712.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1923.0,272475673.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1924.0,616459248.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1925.0,273825687.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1926.0,617907420.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1927.0,273737214.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1928.0,618945732.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1929.0,275101718.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1930.0,618883632.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1931.0,275732859.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1932.0,556416.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1933.0,619916976.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1934.0,275349247.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1935.0,620304480.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1936.0,275680738.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1937.0,621029808.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1938.0,276414055.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1939.0,620652240.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1940.0,276246097.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1941.0,620617464.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1942.0,277453940.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1943.0,621494316.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1944.0,277503912.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1945.0,217317832.2,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1946.0,97189139.25,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1947.0,217364779.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1948.0,97220394.18,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1949.0,217159601.4,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1950.0,97178300.73,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1951.0,217187422.2,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1952.0,97124789.16,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1953.0,358192.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1954.0,13765.5,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1955.0,217949016.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1956.0,97305175.17000002,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1957.0,218296776.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1958.0,97537232.52,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1959.0,218852323.2,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1960.0,98008157.52,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1961.0,219022725.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1962.0,98148811.95,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1963.0,219812140.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1964.0,98359641.45,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1965.0,292987.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1966.0,221697.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1967.0,220396377.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1968.0,98864719.37999998,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1969.0,220340736.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1970.0,99003808.89,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1971.0,220996263.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1972.0,99802686.06,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1973.0,221713518.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1974.0,99953121.24,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1975.0,539196663.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1976.0,242546476.77,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1977.0,840337.2,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1978.0,540136236.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1979.0,242383793.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1980.0,540469837.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1981.0,243048356.55,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1982.0,540402273.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1983.0,243868529.87999997,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1984.0,540818218.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1985.0,243748250.46,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1986.0,542327869.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1987.0,243799100.01,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1988.0,1095816.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1989.0,585913.5,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1990.0,544470940.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1991.0,245596253.31,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1992.0,544711640.4,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1993.0,245937842.64,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1994.0,544815099.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1995.0,246310856.64,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1996.0,545520306.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1997.0,247264751.97000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1998.0,417719624.4,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1999.0,189756214.83,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2000.0,623235.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2001.0,140604.75,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2002.0,419129170.2,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2003.0,189730542.69,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2004.0,420322359.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2005.0,190073268.45,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2006.0,420280380.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2007.0,190901208.42,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2008.0,421538153.4,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2009.0,191107850.31,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2010.0,422429412.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2011.0,191328700.68,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2012.0,490838.4,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2013.0,187374.33,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2014.0,422645769.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2015.0,191182579.38000005,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2016.0,423207649.8,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2017.0,191591772.84,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2018.0,423485361.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2019.0,191715747.21,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2020.0,424869073.2,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2021.0,192233737.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2022.0,360195897.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2023.0,162948085.73999998,1.0,"Litware, Inc.",5,33,Packaging Supplier
7,2024.0,270963.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2025.0,359970474.6,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2026.0,163146685.68,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2027.0,360432250.2,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2028.0,163701066.87,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,2029.0,360877631.4,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,2030.0,163718144.37,1.0,"Litware, Inc.",5,33,Packaging Supplier
